MONITOR	 SHAME	ANXIETY	EAT_DIS	AGE
39.467766070801	28.2725887877638	27.0395717689211	68.6942729264722	39.4920538284101
24.0793066680605	30.5107392494764	23.6049279221335	75.7243347810841	51.1442237863042
32.9871414621684	23.7166007658358	27.9931892274739	58.7733870050806	52.0951739181755
23.279717236813	29.9486981625208	27.4023171965777	71.2259596370019	57.6996399387058
21.9748969948767	23.0945558548253	22.7368961160481	44.2043498592007	43.1552154468153
30.7477765947222	25.1494905798008	37.4638898740077	80.8068974266807	55.930137167317
24.8346135718727	32.6186403310451	23.5103935329215	92.2440799650604	42.9344606478786
12.2880606562569	27.6368250688787	10.1188625132126	45.6914577132405	50.3646201601295
13.0336941355346	16.8357966684864	14.3344279882031	43.4429082320023	52.5026518723942
31.0647209001118	26.0265724809075	17.811115675768	72.464233676059	42.5484448635755
37.3403619590619	29.9295418388226	35.419191254393	92.8180055874055	47.8111777164071
22.8919285742094	18.2508565094311	14.8628097615338	49.8135675148375	33.9777794093447
22.4246717321716	12.7906464669256	1.15072286052075	21.5564358640144	65.2890891494503
27.4225683672068	22.0157096699826	32.238489922133	98.9152311380681	53.5202347107664
36.3897183912119	37.9836623020685	35.4913800380724	110.145406929352	49.2849427879828
34.1833864386631	24.100123693447	28.0015311233776	80.0145841489375	61.5921815866028
21.1612910771892	25.8543671852577	22.8897973008493	105.899411914869	59.1477139101335
25.8521009897787	20.4026480646193	23.3989061151509	64.7641257485452	64.2270341465989
31.4867974102769	16.8564664057544	25.784145936199	76.3529624977099	53.5762412960923
17.7546980985842	21.0337378933125	18.1936786901307	44.3307747008176	66.7279674449175
36.5794169520904	16.9473022880545	11.3219982124149	51.2723789738154	58.2073289967161
44.7495608940594	45.8542097001433	40.4715861641529	118.145184941355	51.0204135650336
27.8962247354946	25.9638090699781	26.2241161416595	70.2483189298711	35.2253584605527
24.0199263800368	23.3502666676259	11.0635453840687	38.6694464902836	46.6137300089297
30.4711370446441	33.0785895103312	29.5174593870502	55.6452215351982	46.585340785814
29.4350965960789	31.1047318490526	13.8227964887022	64.9813599109649	45.280171677496
32.6767489554994	21.3899364358331	37.9142080687941	90.9499749311156	47.0582203346624
14.0856523021039	17.6751110251271	5.7941536547645	35.8251606460066	66.4314958462137
22.5890995215064	15.5727546601417	20.5171784176861	80.6281548935783	43.5560851787614
28.4304537566513	27.6990400662456	20.3676239243929	55.6450669059627	42.0328766148855
25.6947527559019	20.3069775662942	19.7984098510741	60.4018879000997	69.5053773437681
31.1054871957818	28.0126645091019	31.7699829654138	85.0149623001589	41.7566174333348
22.7218963909704	21.8458949914337	21.1693684807124	53.7611063745505	41.6514564857749
27.7755285104501	42.3545942514238	31.0925159710382	72.5892358193731	45.9351474887621
23.8962261875105	39.9875265358036	28.1510896193081	55.7094473514099	53.2791901653664
26.7868512859598	22.6943758160536	21.7962352770843	65.7198903589956	59.7055787539793
26.7240659551367	17.4870197648357	27.6433662605914	64.3266459275136	69.4722138589149
32.6840968546342	26.8238582649752	25.3361801283122	74.6033347886854	63.6438889844521
24.8905486693627	24.7254083378322	27.1303043716494	92.6633417018734	50.7436354823777
26.0263883520007	14.5080202020849	22.4126485535495	89.4953214927123	37.4138790825548
19.2979284891386	3.71612285870359	16.6970233303377	50.2853695266271	48.3326652237924
15.6653459664173	38.6986809947923	43.8667924587764	88.1708851196363	27.7966711712
30.2982547098384	27.2037338423684	15.8296375695125	71.9045383067263	57.3429458921901
26.8978356281422	16.4675899768906	27.7271005133769	73.8843223001185	59.6910432120445
18.6004910425498	14.9625523557525	18.3667269074889	62.4057082950769	52.8215939355688
18.91242258099	10.3157609605856	-2.33926861441824	30.2018350078491	72.585642498411
38.5580151414702	31.7662617843412	50.3215861817501	112.083440686969	54.0454929106435
30.3361295750036	19.0274492364064	29.6959796608938	79.7492497917484	49.2017362804752
23.2703609718457	17.9470143795982	20.1156155412306	47.1206324397346	39.5167609171945
22.7799398011711	16.5660269432817	10.6731191787613	32.6730307779855	53.5638837724713
27.8292419513804	26.4061789827015	37.8574642607988	89.0531743628551	25.8739671889766
28.1211649474623	28.3519129276837	25.8069284653265	65.1918190880381	50.8829930573565
29.8972689475201	29.3193651029504	42.3374177826655	76.7958229838641	37.4657104346682
45.3985353836413	26.1836997153824	34.6668165723613	92.303637955678	34.7775412554294
22.1397545529251	30.8970666867087	18.9640485010745	47.2255230953972	55.0691643805766
27.3621617390683	16.9556805016845	20.42540702265	67.1627361146056	52.3678030796715
22.8911314420414	29.8178358621914	14.201791316473	50.4553675068245	66.0088526734558
24.6448594177105	12.2553173260195	35.7029165948306	62.5358937941084	44.2402282688382
35.3681965681965	25.8080325099718	14.7617229449069	49.5880239919939	57.4577349775458
26.5238125489266	10.5549983587185	21.3856606774501	38.1796876045334	51.3545075664258
20.5696058024938	21.9160955718801	22.3796109466926	56.3665682930207	60.5415393347828
30.9751254874931	35.2376061576409	38.9173838727968	98.6186594241216	52.4957592267368
22.5082623682148	29.2580653694456	22.344423418107	70.3229069553841	43.1292151564658
24.8498425406076	24.5501183311088	27.9880062459564	64.905408418695	47.4944744961858
18.2022575904766	14.2588058060956	18.5535110638649	69.3883433313312	49.9892705566164
28.2953332131487	21.9102371395088	24.1908554167609	91.0705092015016	31.6220022050072
13.9916059626864	22.2616254800661	11.9963650799647	28.0838882726213	53.9134003245464
31.8472391316071	18.8822752102547	24.8797156037852	69.6642062013272	51.2431253076869
16.4453737076553	15.4390364618634	23.7949704644029	54.0666355920377	44.2815944457766
38.9588301508289	22.9770994825074	30.8820236541569	63.0834415175516	48.6962676858834
28.662615299869	14.4900286229523	27.4687260645414	90.4578622147458	44.8514981811908
35.6531491752583	28.9816635563572	32.8087927818284	125.10141675572	62.9331612534329
11.4825277242211	5.07604451665951	12.8510742359214	40.6497632189207	45.6275422366553
31.0503595620682	13.6507990217241	19.4696927493621	68.90734121983	55.8561732187546
25.7173916775317	15.9620972454487	37.6559508943357	79.6914753052958	41.8109771146
19.0592919571023	10.8118361905816	11.6124700400155	63.8366698851137	40.9306364016582
36.6379585678073	13.7287131058609	37.7664220962884	96.3017080375265	39.9731203395069
34.8548370547768	31.7540784157993	34.7739990725804	80.1031794745055	45.2639922263682
13.6710926501916	27.5871462185687	19.7567864856483	46.1437567252286	56.8325602853521
23.1156961492449	35.1535910662559	18.6268752721945	43.2896611465909	50.2349745853825
18.4521780277632	21.6651783207099	16.8065480110221	49.6949816408582	50.9868426352936
24.835441820343	25.9113662308755	22.126905151017	88.4424964402382	51.5407976282271
27.1298535083559	26.4126241852389	22.2288864093341	84.4869993344209	60.2011308019084
19.8299837218293	19.7563308919343	11.9405400785442	43.148534588262	52.6098147336357
28.1183219394485	20.5130394936249	12.4296780969232	46.3237185112227	34.531457831939
23.685850058463	23.1384637364514	28.1969078018101	77.2430264479503	46.4507678415606
26.7742359222258	20.9264594162202	20.8393023692926	39.8020536963906	36.7358257817202
40.7376724603276	26.2548377220763	32.3937082942607	81.8651466855054	49.0670763045577
22.7236153989276	28.5517094939605	16.4852521553102	58.5671341136822	41.5344109268872
39.9023501875153	17.4940472626413	14.412790860672	62.6394687142173	44.9762997122807
38.0701667306214	34.5636684418469	40.4331954804642	123.967112614946	61.162447977347
31.4462396020805	35.8062596949673	36.8165029523092	111.757604670782	45.4971747056469
31.0451901371486	15.4163988887847	22.2330695827654	77.085400132074	56.3007201839892
27.699633538933	30.3299618966701	23.0200513240352	64.6548564593677	48.9213241729203
21.3316250888829	19.3375936118355	7.95525275989095	43.9784616764439	44.0850205806043
13.3462687137114	15.5853754464218	6.17041547951917	31.2294980539847	61.5092358399869
24.9020571879582	23.4457682348391	7.35545519015393	46.827614620348	57.5716793633585
32.6999422120525	16.9163637271978	31.6118502948079	78.9647075749073	62.2424064471762
21.5110498635928	15.691060055246	24.6185464389998	84.9730369568636	35.1239069193319
28.4116267283921	13.5084500325432	21.0035652831462	60.9069387864506	40.7329043166194
23.7875124027441	15.9069533871209	29.5676697652306	70.7019477916782	37.0848880632869
30.0350160124967	26.4394394787525	27.6292100079401	79.1014462793535	40.2309333118612
18.4072129272087	30.016088267264	23.5253810377128	82.98631231294	61.3000553473787
21.12288711805	19.5447675524557	15.5799516955948	64.7439148509171	46.5685823929421
32.3653511334551	31.1426705096619	28.0412651058051	77.6007117226455	58.9952662684814
27.418928350573	22.0435396556907	7.13397098466596	61.8097527849202	67.4762134565129
17.7684808047774	11.8373700834464	.502976645046704	7.44958610574675	51.6425965027199
32.4005851439333	15.9455902437636	16.6785359940437	58.4965175611848	53.1091881360245
31.71154915552	21.1566189682722	33.7542158784946	87.3134113315922	27.0716618451665
26.9180881232763	28.7290493353785	27.9402525798216	80.2456007709938	63.8869942671945
27.5163140311393	15.0419077541988	11.6544077921376	36.6746376148179	47.4062969917514
27.5616033624717	18.1361490213844	24.3543039862215	70.8227775162518	46.2119481015189
24.4639232936869	11.673691207801	17.0960773038592	31.8594163538703	50.6904855076117
29.2400995445456	25.8001475068667	36.6266585120509	91.3306043445899	51.6869225526531
34.6924180515383	23.2498068929362	25.4678103241497	62.9426778613123	48.6452183588281
33.7852426660805	15.2260219019433	12.6770938175287	59.9816092421857	45.5136393732552
17.7820895623749	31.3528661515695	19.2091454250036	64.6665647008117	53.0871367139183
28.5651007207089	14.7434488798464	13.8651688947181	51.7648762907138	49.7153761555848
21.5488414944598	16.3627272807418	28.6407754870619	65.1339320275283	27.9795703294866
22.2983721771309	27.3415634107181	34.2874583967095	81.5367165128982	43.2506704269203
11.5270694535488	32.3327274837118	26.4604923009318	67.5890096671107	69.8001947303081
24.5438674940544	44.3275015400036	28.7538153717969	74.0594628906817	49.4507999350548
27.3997569322536	26.7042119273947	49.504889178951	107.045778373366	55.9144691257642
34.6367940939119	25.7189227218995	33.2375450012929	96.6418861224212	49.8327306845204
25.8063107740925	25.4618638401097	18.588269492107	61.3067950950733	55.5072686859854
37.174350038896	18.4921867171195	8.37268888255452	42.7720337232793	29.9963657137763
20.8600206257645	8.21155315941529	14.9785895634088	46.5114142220053	38.4589019446244
20.5579394346186	11.0478542786295	13.4055129310465	52.5775177605788	67.8930036898674
31.8114070803645	30.8812688507153	26.2856150040857	85.2656546400883	58.566437833301
29.9095288670876	32.7154523276278	44.2306297063874	109.774001833043	56.484133142101
32.0746734854706	17.92028967717	25.6635737264137	63.6103650710266	40.8299870476468
20.5591068202815	36.7045272562097	30.9402394749042	85.5190756738168	51.2465118895491
39.3041825099058	29.3337593205671	30.8456179083259	66.6360195453959	48.2028917339159
20.9958846459653	18.9924414431876	27.4094971348989	58.0178384047443	36.6736836678537
27.2155788061476	27.5079342243671	26.0497079283434	98.4702892728528	48.2813929865397
31.2306859702831	19.324024920026	24.9318618369192	83.9598248608879	48.2631901700777
26.4235729249668	28.5128063652087	29.5774352774833	57.9855794957544	56.6829849813861
23.9242775195951	16.5156208975252	14.8467096736215	59.6914221784291	43.281739620315
23.8516762596497	22.9790267181646	40.3043865361402	87.5573073758714	57.2932136706294
25.6809100733425	28.2816983336154	28.3556606223375	73.7516831884193	27.1518528904662
19.337475553799	5.84176207067546	6.71880691676133	43.0131094909918	58.4268852024831
30.3123183552738	15.7684083624088	23.477523023915	59.1216736799699	70.8383198822452
20.992536710626	19.0752094945042	29.128937728603	73.2502956100851	48.8267833821679
28.8648804434073	39.3283557412266	19.6639953569942	62.3239344176781	47.4716553882507
21.7290058412657	18.5736531125199	17.0429198799472	70.9608456525661	40.8324897014519
26.6497703225276	26.6985392518439	25.5706988143416	92.8630947219366	50.3009967224154
31.7062076822289	24.6250226814762	28.692037776403	69.6300812751164	24.1992787049622
33.850410211406	32.2964215619359	27.0051562312955	68.7433468930346	57.4143226361907
23.921066406738	25.4577603333775	37.4302251985448	69.6839504430845	41.6508089479008
33.6601741907253	19.8600104917612	29.76947294506	58.3718413714038	44.7419755826775
28.7701243718309	20.7313968839886	20.3902690979556	47.9461750936834	56.0063899882788
25.4787265763313	9.97721145461698	2.69736791496534	22.1878432448775	53.4771482637611
26.5033058786036	31.6642169144159	29.9144173449027	88.1021416486764	50.9473708559779
23.6290368279438	27.1607048278074	35.4778480022129	109.626964649743	48.9105602118682
31.1451655045115	15.0925977483288	20.2130389493895	48.0883418615976	53.0542241429963
28.4117742969496	11.9935025864754	12.5575396692292	53.132612450914	56.1496646544401
22.4613754476689	26.10539373044	36.413612282083	76.3918792896515	60.9131856448242
30.0181363780628	19.0151481266297	29.5065462650839	84.6968374853035	67.4732574842173
11.1824459417942	6.36853388949518	4.47485468071092	3.63104889083896	59.3672952945824
19.6521474581472	15.6196411864499	13.187045847692	36.6679293777238	58.7896976513295
33.6182275166894	31.7335797479967	27.2022747922156	87.7798817504845	38.8808267246038
31.9022937911176	25.9215131214687	28.8737883611628	60.4657210074075	40.9279129047722
19.8927453613288	23.2223184039319	12.0061005069938	54.5678531403108	51.1485903447195
26.5299331055674	24.0820480082629	29.5441655792321	97.5285431222113	42.5030044179034
33.4894609115436	22.7653622132128	8.14896507413609	55.4999538468004	45.1492445712559
33.2941997608937	19.2703078434784	28.9933433105666	70.8219947496599	50.7678906665878
34.3747259437894	19.7300318851121	35.8821371273011	89.0179726347669	38.3481416519956
21.7600575784422	26.4268688466216	21.855956689937	48.4509100673165	48.5751058822508
36.3464690264329	33.905612143898	44.0842449876216	97.3736615860404	32.8612934721532
35.9776384793112	22.9880653257088	25.2736864293518	67.7802936221194	46.6728800817735
22.9436760291794	30.1085509452205	30.3062271928803	63.1218098579104	71.2984006518591
27.9935060667685	32.705010849694	32.4943088700318	60.6412726796443	44.6669809152369
38.9700089188248	18.7024058119368	33.9575400881725	85.238486844102	44.7680405329473
38.3373770767511	29.673459417607	32.1154893381765	95.2746807698734	43.4019243533814
25.0675819750844	30.3000392220145	24.4411664250547	92.4640654540386	34.9361400257953
14.9820223059722	20.3623861996183	27.1178420689726	74.8707657483397	68.1105555359334
25.7969522747947	34.4250789495128	22.0863499251374	62.4362787680924	43.0566824620709
29.2241788594242	27.9786057386308	28.9433428878798	81.6386177791435	45.9647172586735
48.9886115964271	22.9395127272002	40.6984526788365	90.0970479699061	50.9374269467546
29.490399229848	33.1863550134287	38.9219324748298	101.619374610014	47.3471905942782
37.0975835604178	25.7054315341337	31.7950448621161	60.9839655585459	55.2643238684921
22.163550516604	24.5549450992795	23.9146481563313	54.425792331485	49.6518697376807
12.673958599802	18.4449598236491	8.0743516844826	41.7749202976963	69.2180309008062
26.681299195691	18.9397875290762	10.3418930609705	56.1039231581223	50.160354111466
23.3512774976474	18.9728811459965	16.9124937446842	28.4499484921626	69.5846054557101
21.7803595041456	37.5426228197054	30.2151662979884	94.5335190160568	77.5787221414958
37.3368699963398	31.7324791808987	36.3502279734035	78.9119202942127	52.4350983083439
11.8139740917325	23.3826405105255	27.0808565736889	50.6507351620351	46.0559960277206
26.048413901012	32.7368862861801	24.8365145918	64.5583471549774	47.8559671115866
36.4251471567612	15.4710518996436	28.3070861049436	77.8180591966437	34.2497715555234
23.8923391824134	31.5142455699529	24.4037165740401	63.5525738267227	46.7148975632748
21.0470946731194	18.4429368208982	10.3607917931396	63.5680437385924	61.2747978356755
16.6651191755308	22.0349228100726	29.7356804257355	69.8589632469783	56.7848931976604
31.3863130360948	16.6153303155868	8.71079506033051	53.8483316884838	47.4150733107788
31.4477053966759	37.9585305048298	30.8743439117397	88.9686011253704	36.5571645586857
19.8491379210452	25.156220118823	42.0023899625571	83.6897376405805	40.7408084585162
24.1415068852526	27.7573137076343	29.5779984021477	76.5959649687345	34.5967724949766
26.5812584101876	29.7440039194825	38.748992505639	47.9969742145716	52.8032166436172
34.6909409035058	20.5374155721859	27.3438035059288	69.5129998796626	36.1129655905367
33.0747298642029	15.4276881165627	19.7431525047112	39.3705162247704	56.5316816321134
30.4487651904822	20.7668527911234	39.9072993807807	91.9866271101122	59.2628601384543
21.1382419511203	20.8984863372759	16.6136554808975	52.0125375979093	51.0461703118005
18.4434573053509	10.5277962370805	10.5148064914582	47.5829680618067	54.8893068909539
17.3116452602135	23.9325258597386	31.4557239517005	78.9156277513714	57.153370773974
23.0919613194448	16.7478144184719	12.4482201120466	40.0144366328454	45.7861401864422
33.3311083026271	23.7158713386467	41.1112648031335	90.5757519843471	30.2466777115455
26.6719634256727	27.7404541727554	37.4215221266732	81.2875356974224	49.6664934181237
32.2317500606073	19.4590198715672	23.3999533728621	74.5564189611639	35.8261910014904
31.1667926445954	27.5023498363311	25.7602387488067	76.7648651333379	36.9256107861241
42.0997093758128	34.6396247023778	25.6450319564876	58.7827623453921	32.0142434998948
17.828188566356	23.0118387644715	22.968864212671	67.856314190494	44.7699410940772
24.8350834293483	16.5068493378739	11.5705263533388	24.0469878178472	39.8553523831408
25.7744393767811	31.3096263031085	38.4377553960084	100.74305410105	48.6984403950407
30.4999223195709	20.508593868441	31.9897373353636	104.141022266361	54.823947742618
26.2624106581938	20.0629305831471	30.0570340900355	90.4539793192219	40.7587415459841
33.9474298778831	33.7762532689953	30.8429389996736	76.2407605906523	37.526176482762
28.7375843399304	14.4622620901173	8.36369379058496	34.4091812716907	43.4480839422613
24.3803152684699	29.4111941524689	25.8270136022745	53.7992310605559	47.8065720513597
33.9671924914871	30.2398010288275	26.8471149106652	101.635641192711	42.2447382522479
19.688723582679	14.0646916337471	9.21409618851828	33.1079035551733	44.9342095981736
17.6792977122779	26.9149861391922	11.7147586598585	25.3206941314163	61.369457087873
13.7893531812082	25.2756198015273	21.3280621887391	65.1734087737726	39.2481127486665
31.897585156928	23.2108734649128	30.0714348261982	82.9147992904261	51.4679920160437
23.821878277886	28.8412187178245	28.3783844935527	68.0850550114656	55.9892580403856
25.9697990771063	23.9909536737994	25.9784583418283	50.9187392712095	56.8183185510327
21.3388024154415	24.9922450370057	30.5635473922359	67.8714574749906	46.7642627049104
18.2024656122941	22.9270907541605	15.172532576096	48.4597788252783	52.1086493570793
21.8901283797295	28.6657236443516	27.2870932788772	51.5184992691485	57.0301236505354
32.2673029787018	30.3837814908557	39.1954440976479	107.294538957205	31.4014028383024
35.4806606894648	21.123385922929	26.9130564511535	70.6013591301202	42.3505176051873
