Optimism Influenc Involve Hope  Fundamen
    7.11    3.78     .17    3.49     .76
    3.07    5.25    3.38    7.08    1.68
    3.26    4.24    1.12    3.63    1.87
     .09    4.37    2.77    4.85    1.74
   -2.07    4.15    4.38    6.81    2.90
    3.88    4.67    4.23    4.39    1.66
    2.99    2.49    4.14    5.75     .03
    -.90    4.15    4.45    3.89     .90
    3.18    5.08    2.55    4.09    2.21
    4.29    4.48    2.71    4.73    1.68
    7.03    5.39    4.36    5.50    2.41
     .25    3.63    3.93    5.69    2.72
   -1.69    5.40    3.93    4.63    2.46
    -.29    5.77    2.62    4.35    2.56
    2.32    3.62    3.51    3.14    1.30
    4.49    5.90    4.60    6.48    3.24
    3.94    5.32    4.99    6.56    3.06
     .06    5.73    3.92    5.83    2.93
    2.45    6.32    5.78    5.81    3.76
   -3.67    1.62    1.34    2.67    -.03
    3.68    5.63    4.39    4.86    2.36
     .30    3.13    1.99    4.74    1.26
   -3.53    3.76    1.88    4.61    2.28
   -2.04    2.56    2.31    5.33    1.16
    4.71    3.23    3.28    7.21    1.68
   -2.00    3.10    2.83    3.82    1.95
     .76    5.88    5.48    6.71    2.19
    2.42    4.82    5.25    5.63    2.78
    5.53    6.77    3.74    7.72    3.59
    1.58    5.79    5.58    4.79    3.14
    3.22    5.69    3.21    5.01     .80
    2.13    3.75    4.03    4.57    2.00
    2.46    4.36    2.87    4.87    3.05
    9.58    7.53    4.85    8.58    3.98
    3.35    7.03    4.78    7.31    3.64
    2.33    3.62    2.61    5.39    1.87
    3.36    2.91    3.31    6.21    1.47
    -.86    4.82    4.88    5.81    2.90
    4.26    5.32    4.64    8.16    2.22
    4.17    4.10    3.56    6.32    2.05
    1.51    3.83    2.91    3.43    1.20
    3.02    1.95    2.08    3.97    1.96
    1.59    5.92    2.89    5.02    2.31
    4.48    4.47    2.88    3.98    1.70
    3.81    3.36    2.87    5.10    1.81
   -1.40    2.03    3.90    4.36    2.41
    6.27    5.65    3.25    5.06    2.25
    1.73    5.70    4.75    7.53    2.71
    6.09    4.60    5.68    6.36    2.97
   -3.04    4.05    3.34    3.17    2.83
     .67    5.00    3.97    2.95    1.86
    5.04    4.66    5.29    6.24    2.25
     .16     .56    -.42    2.61    1.03
    3.21    4.88    2.10    2.39     .62
   -3.32    4.71    3.24    4.14    1.39
    1.41    4.46    2.55    7.52    2.11
     .53    4.65    4.07    6.25    1.21
    1.79    6.40    2.50    3.22    2.70
     .32    6.71    4.74    4.04    2.51
    3.74    4.31    2.73    3.97    2.63
   -1.35    4.18    3.98    4.13    1.58
    4.15    4.35    2.51    3.13    2.49
    7.02    5.43    4.19    4.63    2.50
    -.35    2.80    2.87    5.95    2.84
    1.01    3.57    2.33    4.51    2.27
    3.07    4.30    2.95    3.19    1.58
    1.19    2.19    1.86    2.46     .79
    4.65    3.93    3.23    6.67    1.47
    3.65    4.98    2.45    4.91    1.63
    2.38    7.33    6.40    7.38    3.03
    1.67    1.88    1.33    3.04     .59
    4.97    3.89    2.30    3.47    1.06
    1.93    2.99    1.85    4.63    2.21
    3.32    2.62    3.54    3.49    1.88
   -1.02    5.37    4.52    6.12    1.74
    5.83    5.59    3.13    6.40    3.02
    1.24    4.22    3.91    3.07    2.43
   -4.53    4.34    4.26    4.77    2.15
    6.12    6.31    6.56    6.92    2.52
    3.59    1.10    1.57    3.15    1.54
    3.98    5.87    3.52    5.60    2.75
    2.65    3.56    2.39    1.98    1.68
     .98    2.50    2.61    4.49    2.10
   -2.89    5.20    2.13    5.53    2.12
    -.10    2.88    3.42    4.44    1.31
    1.63    6.92    6.34    7.94    2.49
    -.61    2.49    3.52    5.37    2.37
    3.76    5.20    4.26    5.62    2.29
    3.89    5.62    5.60    5.31    2.00
    5.25    4.54    3.85    6.17    2.49
    6.24    7.89    5.26    8.27    2.83
     .82    3.64    1.95    3.63    1.16
   -5.99    2.21    1.66    4.31    -.34
    4.23    3.81    4.15    4.47    2.05
    5.43    3.95    3.37    1.89    1.69
    -.93    3.31    3.29    5.22    1.56
   -1.24    1.11    2.03    3.44    1.38
   -3.51    4.31    3.79    3.40    1.12
    4.93    3.34    1.91    5.22    1.61
    2.23    6.56    3.90    6.23    3.14
     .11    6.63    4.77    6.68    2.47
    6.64    6.20    3.29    3.35    2.37
    -.54    5.83    4.69    6.45    3.13
    3.86    7.44    6.30    5.33    2.12
    4.02    6.32    4.25    6.78    1.63
   -1.11    5.77    2.81    4.11    2.66
   -1.26    3.31    2.71    3.48    2.13
   -2.52    3.79    4.04    4.16    2.35
    6.03    5.34    4.32    5.21    2.31
    -.62    6.42    5.23    5.46    2.51
     .17    4.46    3.32    4.27    1.52
    7.36    6.90    4.81    8.28    2.02
    -.44    5.83    1.77    5.64    2.33
   -1.13    3.58    2.40    4.89    1.71
    1.70    7.41    5.87    5.37    2.68
    -.26    4.48    4.96    6.38    1.99
    4.59    4.85    4.19    6.39    2.58
   -3.81    3.09    2.24    1.37     .89
    2.35    4.27    2.65    5.10    2.64
   -7.08    4.71    2.11    2.26    2.57
    6.01    3.68    3.62    5.45    2.43
   -5.66    1.75    2.41    3.15     .93
    4.91    4.92    1.75    4.94    2.02
    7.80    4.96    3.56    5.69    1.29
    1.08    2.82    1.48    5.09    2.04
    3.82    4.33    3.14    6.19    2.15
    2.95    5.41    6.20    6.16    1.81
    3.22    1.74    2.00    2.91     .82
    6.28    5.39    3.85    5.14    2.78
    5.67    5.60    4.32    6.51    1.61
     .14    4.70    5.93    5.28    3.35
     .28    3.08    1.49    3.01    2.31
    -.62    3.73    3.85    4.05    1.50
    2.32    3.53    3.88    5.86    1.97
    3.13    4.71     .26    3.27    1.36
   -4.58    2.04    3.35    3.73     .88
     .94    3.17    3.84    7.58    1.76
    6.18    5.15    2.24    4.75    1.65
    2.26    3.40    3.31    2.88    2.29
    3.16    4.38    4.05    3.17    1.13
    5.89    5.58    4.65    8.31    2.46
   -2.23    3.89    2.38    2.95     .94
    2.26    7.66    3.47    4.21    2.33
    5.17    7.37    2.38    6.01    2.10
    -.56    4.22    1.98    5.31    2.71
    7.61    7.04    3.49    5.08    2.87
    4.37    5.97    2.58    5.80    2.32
    4.16    4.40    4.00    6.40    2.62
   -1.46    5.78    4.42    4.45    1.99
    4.56    6.20    4.16    6.08    3.23
    3.41    4.46    2.30    4.35    2.40
    8.85    2.92    3.73    5.24    1.95
    6.02    4.45    3.01    2.05    1.34
    2.09    3.65    3.98    4.79    1.77
    2.60    3.86    2.78    5.03    1.38
    2.45    4.37    3.46    4.10    2.36
    8.27    6.77    5.48    6.90    2.95
    -.03    5.93    3.11    5.35    1.52
    7.44    5.40    6.77    8.06    2.81
    8.34    4.87    3.79    5.42    1.73
    -.03    5.45    3.42    3.28    1.99
    -.02    4.34    3.72    5.49    2.83
    1.45    4.73    1.38    4.20     .80
   -1.35    5.83    2.70    4.98    2.16
    1.73    3.41    2.88    4.33     .73
    8.99    5.65    3.65    5.74    2.71
    2.07    5.51    2.55    3.19    2.53
    5.73    5.51    2.95    6.11    1.98
    4.99    6.88    4.35    5.88    3.31
    4.31    5.83    6.17    6.31    2.43
    5.00    5.07    4.01    6.26    2.48
    -.31    2.95    3.60    5.23    2.04
    7.54    6.84    3.91    6.20    1.45
   -2.82    4.68    3.33    4.84    1.58
   -6.18    2.68     .96    2.49    1.81
    -.66    4.21    3.60    3.63    2.21
     .90    5.17    3.44    4.53    2.07
    3.43    5.23    3.23    4.28    1.76
     .29    5.10    5.82    4.74    2.44
    3.30    6.25    5.44    6.83    1.85
   -1.47    3.57     .12    3.32    2.25
     .91    4.05    2.56    4.87    1.28
    7.89    4.66    3.95    7.53    1.66
     .85    3.69     .62    3.10    2.62
    4.43    3.95    4.01    4.19    1.37
    1.06    3.75    2.32    5.92    2.31
    -.14    5.78    5.60    7.58    2.50
    2.29    6.86    6.14    5.41    2.31
    1.30    4.97    4.49    3.67    2.74
    8.29    4.55    4.73    7.18    2.59
    3.93    7.24    3.30    8.20    3.60
    5.04    6.53    4.49    6.10    3.76
    1.00    5.50    2.65    3.98    2.59
    -.88    4.42    2.73    4.87    1.67
     .86    5.61    5.27    5.26    2.04
    -.51    5.56    4.76    6.15    2.00
    1.51    7.63    4.81    7.19    2.75
    5.48    6.09    4.06    7.76     .93
     .46    4.04    2.20    6.78    1.78
    4.42    5.80    3.39    4.60    2.11
    3.18    4.72    3.28    4.37    2.34
    3.33    5.16    2.90    4.87    1.58
    1.99    5.38    3.45    5.67    2.45
    2.71    5.40    3.63    7.16    1.42
    5.68    5.23    2.95    5.64    2.52
    4.10    4.15    1.48    5.49    2.51
     .14    2.04    2.73    1.97     .87
   -1.01    3.65    3.74    5.00    2.24
    4.43    5.07    2.98    4.60    1.37
   -1.75    5.33    2.98    3.22    1.45
   -1.29    3.67    3.36    4.90    1.66
    4.98    5.06    4.25    5.99    1.80
    5.02    6.46    4.82    6.09    3.09
    4.84    1.08    4.27    5.60     .99
     .86    4.83    1.62    3.77    1.52
     .60    4.54    5.05    5.82    2.09
    3.51    4.42    1.98    4.90    1.26
    1.06    2.54    1.38    3.69    1.38
    3.51    6.29    3.17    3.72    3.41
   -1.26    3.06    3.86    3.99    1.86
    2.87    6.37    4.00    5.38    3.06
     .54    4.21    3.62    3.85    1.39
    1.37    2.05    2.20    3.72     .89
    2.09    5.29    2.82    5.28    2.58
   -2.53    4.27    1.63    4.06    1.27
    3.28    4.38    6.46    7.73    2.75
   -5.97    3.88    4.32    3.90    1.04
    2.55    4.34    2.52    4.80    1.32
    3.77    4.15    3.66    6.04    2.03
    6.05    7.07    6.61    7.99    3.14
    2.55    3.03    1.82    5.34    1.69
    3.18    4.43    3.14    4.72    2.00
    5.14    4.52    4.64    6.48    3.12
    1.03    6.43    5.38    6.58    2.15
    -.32    4.65    3.94    4.59    2.36
   -2.46    3.81    1.23    3.51     .87
     .05    4.31    3.69    7.40    1.28
   -4.17    4.73    4.95    3.48     .96
    -.44    3.64    2.75    3.90    1.58
    2.82    4.89    2.52    6.10    1.99
   -1.53    4.37    4.71    4.96    2.65
   -2.87    1.93    3.84    4.54    1.50
   10.91    5.62    4.11    5.98    2.94
    3.92    5.91    3.11    4.85    2.52
    8.75    5.15    2.39    5.18    2.00
   -2.75    3.20    3.44    3.27     .74
    8.75    6.89    4.85    6.53    2.00
   -3.87    5.58    4.16    4.61    2.93
    6.71    6.17    2.42    7.40    3.03
    7.43    4.93    3.74    6.73    2.06
    -.30    3.97    2.72    3.30    1.46
     .64    3.06    1.16    3.66     .50
    4.11    4.45    3.24    5.72    2.05
    3.00    2.89     .29    2.68    2.08
    5.94    6.13    5.96    6.83    1.88
    5.24    5.29    2.79    3.61    1.97
    8.74    4.31    4.08    5.08    2.01
    6.87    5.27    2.76    6.02    2.44
    1.81    1.99    2.57    4.17     .71
    2.52    4.81    3.82    3.69    1.44
   -3.09    5.35    5.75    7.07    3.48
   -2.64    4.32    3.04    4.59    1.91
    3.62    4.87    3.53    5.64    2.27
    3.26    4.62    4.96    6.19    2.63
    4.79    4.27    3.34    4.98    2.03
    6.96    6.06    3.40    5.28    2.63
   -2.81    4.45    2.75    1.75    2.15
    1.83    6.21    3.57    4.64    1.74
    1.43    5.10    3.61    4.61    2.20
    9.46    5.13    4.03    4.12    2.74
   -2.34    4.19    5.65    7.17    2.18
     .14    3.74    1.82    4.15    2.10
    3.39    4.64    4.84    5.78    3.36
   -1.52    5.12    3.64    4.78    1.86
    2.35    2.19    1.73    3.74    -.35
    1.50    3.94    3.14    4.12     .75
    1.35    3.51    2.82    4.95    2.08
     .88    4.41    5.36    6.27    2.67
    1.52    5.23    4.42    6.02    2.05
    2.61    2.91    2.78    4.43    2.21
    2.85    4.33    3.14    4.62    2.22
    2.52    4.22    3.27    5.87    3.03
    5.49    4.01    2.56    4.96    1.13
    1.58    4.46     .78     .40     .71
    1.68    3.47    1.14    4.49    1.58
    5.13    2.86    2.92    5.69    1.50
    2.07    3.74    4.57    6.39    2.14
    5.27    5.39    3.87    4.11    1.20
    5.01    4.31    3.17    4.02    2.23
    1.56    3.14    2.36    5.33    1.33
    3.34    3.66    3.39    3.53    1.71
    6.27    3.69    3.38    5.06    1.24
    2.31    5.67    2.15    3.82    1.58
    2.20    3.21    2.12    3.69    1.36
    3.00    3.85    2.08    2.41    1.62
    6.04    3.64    3.06    5.07    2.09
    3.27    4.97    2.72    4.10    1.73
    4.23    6.61    3.55    4.55    2.07
   -4.70    4.11    2.94    4.68    2.07
   -3.54    4.93    4.94    5.83    1.57
   -1.49    2.14    1.74    3.59    1.49
   -2.42    4.50    3.53    4.62    2.35
   -3.50    2.68    1.16    2.50     .39
    2.11    5.05    3.19    6.14    2.21
    2.82    2.32    2.17    4.06     .99
    1.81    3.46    2.89    4.29    1.36
     .56    4.23    4.25    3.52    1.65
    6.80    4.50    3.58    4.84    1.94
   -3.51    4.82    1.12    2.65    1.71
    5.65    4.19    2.40    6.76    3.20
    9.85    5.51    4.27    7.66    2.25
    5.17    6.47    5.65    5.73    3.41
    2.84    4.72    4.01    5.67    1.83
    7.09    5.45    3.55    4.48    1.68
    4.28    5.38    3.18    2.54     .91
    6.11    3.55    3.53    3.51    2.11
    2.12    4.98    3.57    2.56    1.77
   -2.17    4.37    1.78    3.89    1.25
    2.93    5.42    4.67    6.24    2.76
    2.12    4.15    2.79    4.00    2.05
     .63    5.36    5.24    4.96    3.53
    6.48    6.11    4.09    5.01    2.53
    4.87    5.70    5.03    4.48    2.54
   -2.18    3.26    2.84    2.83    1.70
    3.58    2.21    1.70    3.37    1.89
    4.56    1.14    3.29    3.86    1.82
    3.06    3.38    2.08    4.98    2.06
   -3.69    2.29    1.40    1.95     .40
   -6.02    3.30    3.41    4.58    1.65
    -.23    3.15    2.87    3.65     .97
    -.58    2.94    3.57    3.44    2.21
    1.40    3.82     .21     .33    1.27
    2.24    4.03    4.00    6.55    1.09
    5.56    3.50    2.09    5.13    1.84
    1.66    4.04    2.60    3.87    1.33
    2.59    4.57    4.00    6.09    3.30
     .07    4.10    1.85    4.18    1.60
    4.33    4.36    1.58    1.95    1.77
    -.95    3.33    1.19    4.64     .65
    2.96    4.44    2.42    4.15     .30
    1.63    4.67    2.52    7.81    1.93
    7.18    1.36    1.29    2.38    1.38
     .67    3.53    2.21    4.13    1.40
   10.24    6.86    6.45    7.83    2.54
    -.99    2.70    2.60    5.09    1.10
    6.54    5.25    5.31    4.52    2.99
    4.67    4.35    3.33    5.78    2.25
   -2.98    3.15    2.83    2.85    1.12
    7.75    5.30    4.26    4.28    1.87
    1.13    4.76    4.05    4.63     .27
   -1.26    4.01    4.21    4.91    2.21
    1.41    5.44    2.18    4.47    2.25
    1.25    4.73    3.80    3.87    2.75
   -4.44    1.91    2.10    2.57     .98
    4.38    5.00    3.55    5.92    2.40
    4.89    5.58    5.71    8.59    3.09
    -.83    5.27    3.78    3.46    2.09
    1.07    4.81    5.28    6.52    3.05
    3.08    5.64    3.05    4.30    2.08
    1.76    4.04    5.40    5.26    1.93
    1.77    4.07    3.88    4.73    2.67
    -.17    3.85    2.54    3.06    1.26
   -2.57    6.64    5.71    6.72    2.25
   -2.36    3.38    1.30    2.36     .95
    2.11    6.79    4.31    3.79    2.01
     .25    5.34    3.72    5.63    2.41
    -.80    7.05    6.76    6.48    2.85
    5.47    5.08    3.53    6.85    3.69
    2.62    4.66    2.64    3.93     .91
    4.21    4.58     .68    2.78    2.25
    4.49    4.31    2.85    2.98    2.42
    4.73    5.28    3.87    4.57    1.60
    6.06    4.72    4.06    3.99    2.67
    1.09    3.03     .83    3.87    1.89
    1.12    3.68    2.01    4.61    1.02
    -.70    3.64    3.16    5.00    1.77
    1.55    6.01    3.82    5.35    2.31
    5.84    6.52    4.73    5.67    3.55
    1.76    4.04    3.28    3.74    1.83
    2.58    4.18    2.77    4.44    2.20
     .67    3.92    3.47    3.25    1.39
    5.16    4.17     .84    3.04    1.63
    8.07    6.32    4.37    5.14    2.60
    2.43    4.40    4.30    4.44    2.37
   -1.43    2.22    3.43    2.91    1.67
    1.53    5.67    3.73    6.62    1.56
     .68    5.23    5.03    5.32    2.23
    5.02    5.18    4.64    5.62    3.02
    8.72    4.90    4.04    5.47    2.52
    1.61    4.14    3.28    5.32    1.27
    2.54    5.18    4.43    5.30    2.22
    5.09    3.85    1.80    5.52    2.11
    3.24    5.71    4.81    3.59    2.27
     .46    4.44    1.69    5.50    1.02
    1.61    5.16     .64    3.80     .82
   -1.74    3.87     .39    3.28    1.31
   -4.27    3.55    1.36    4.75     .95
    -.52    3.92    4.17    2.97    1.15
    3.88    4.96    3.63    5.81    1.90
    3.42    2.62    2.00    4.95    1.50
    3.40    3.79    4.45    4.79    1.58
   -3.45    3.68    1.78    3.70    1.54
    6.56    7.81    7.22    8.01    3.26
     .32    3.40    2.13    3.64    1.67
   -5.66    4.40    1.62    4.33    2.18
    5.17    5.68    4.95    6.21    3.10
    1.76    6.36    4.05    7.56    3.23
   -1.74    3.18    1.80    4.58    1.39
     .21    3.29    1.98    3.34    1.84
   -3.86    2.71    3.64    4.23    1.38
    2.98    4.19    3.80    6.12    1.89
    1.63    5.09    3.51    7.68    2.93
    2.45    3.32    3.43    4.92    2.48
   -4.74    3.08    2.70    6.19    1.93
    -.34    5.99    4.89    5.49    1.34
   -1.67    5.07    3.67    6.95    2.70
     .88    5.50    3.10    7.34    1.28
    5.79    5.20    5.21    4.96    2.98
    1.21    5.81    3.65    6.63    2.56
     .93    5.42    4.18    6.12    3.24
    -.81    5.21    3.44    3.71     .79
    5.21    4.43    2.44    4.37    1.58
    2.70    3.94    2.67    4.67    1.51
   -4.87    1.24    2.02    1.40    1.23
     .97    7.10    5.41    6.22    2.22
    1.66    4.83    2.54    5.36    1.70
    3.36    4.00    2.87    3.67    1.44
    1.33    4.30    2.37    3.68     .94
   -2.05    3.28     .61    -.01    1.33
     .95    5.48    1.65    4.40    1.62
   -2.63    5.37    3.41    3.88    2.42
    2.15    3.85    4.46    6.83    2.70
    4.82    4.52    2.24    4.35    2.29
    3.35    2.58    1.54    4.76    1.79
    1.79    7.52    3.86    4.46    3.00
    -.27    4.19    1.52    5.72    1.76
    4.19    4.14    2.44    1.58     .61
    1.96    3.94    2.95    4.32    1.32
    4.91    3.67    4.11    2.65    1.04
    4.90    6.73    5.30    5.95    2.72
    2.01    4.52    4.18    6.20    2.25
   -2.74    4.53    2.61    5.96    1.74
     .65    3.91    2.57    6.16    2.60
    1.56    2.51    2.91    4.23    1.33
    7.19    3.31    2.24    2.92    1.35
    2.39    4.66    4.42    5.09    2.21
     .61    2.53    1.78    2.80    2.09
