-1.52808	-3.13727
-0.38163	1.68611
-1.31095	-0.18246
-0.82569	0.43857
1.05843	4.09315
-0.61925	-1.84831
0.22681	2.59351
1.25949	1.61459
1.79490	1.11762
-0.91204	-2.72084
-0.96622	-2.63913
-0.65379	-3.32143
-1.20489	0.55146
-1.07600	-2.38505
1.30198	-1.27495
0.25038	-1.88693
0.69950	0.59499
0.99748	2.41359
-0.17809	-0.05028
-0.53989	-2.55242
0.27925	0.84122
-0.32319	1.41002
0.18353	3.21617
-1.44343	-2.91805
-0.17924	0.35062
-0.10928	-2.78653
-0.20800	-2.52301
-0.59389	0.54441
-1.39488	-1.64957
-0.90410	-2.13621
-1.06916	-4.96656
-1.06511	-2.83047
-0.43076	1.53177
-0.83048	-1.56834
-0.42025	0.71677
1.40223	3.82853
-0.92190	-0.09483
-0.95698	-0.86101
0.69051	2.88685
-0.39465	1.40039
-0.08955	-0.72571
-1.37753	-2.98364
-0.45322	-2.10981
0.12170	1.16740
1.36778	1.44462
-0.03433	1.19565
0.71890	2.78195
1.91561	1.91197
-0.88372	-2.02636
-0.14562	1.68414
0.61693	2.48170
-0.42652	1.53802
1.11890	1.99527
-1.34701	-3.23815
-0.45127	-1.03659
-0.50939	-3.05216
-0.58739	3.17305
0.57959	2.87419
0.72799	-0.42513
-1.76207	-5.19467
-0.74995	0.53294
0.15889	1.23326
0.35897	-1.45046
0.77633	3.12516
0.20455	-2.70976
-1.63173	-3.93280
-0.41854	1.29043
2.13244	4.17638
-1.39296	-1.83922
-0.74544	-2.19110
-0.23548	0.83552
-0.40977	3.11414
-0.47106	-2.81040
-1.46743	-5.63574
-0.08813	1.28209
0.04752	1.73264
1.84477	2.18134
-0.93261	-1.57072
-1.60639	-3.15529
-0.37244	-1.59453
1.61725	2.15627
0.33895	1.68751
1.20152	0.06752
-0.09950	3.45795
-0.01076	3.10851
0.88757	1.03815
0.64599	-2.81179
0.07582	0.30674
-0.19967	0.95609
0.52586	0.70081
0.82044	2.24634
0.48641	0.58068
0.00342	-1.81455
-1.20692	-1.72372
-1.30367	-5.67712
-0.16837	1.47007
0.22455	2.52957
0.43954	0.19611
0.47801	-2.28217
0.20305	1.10886
0.66954	0.53833
0.26292	1.61286
0.48474	-3.55863
-0.75553	-1.99740
0.82750	3.18682
1.02532	0.21356
1.14465	1.50457
1.65378	3.05023
0.64671	1.34310
0.38019	0.72981
-1.11453	-3.77610
-1.14971	-2.05554
-0.43647	2.38036
0.14139	0.14848
0.23217	-0.46525
1.59774	3.75833
-1.00508	-1.18976
1.19851	1.82179
-0.82348	1.37141
-0.28787	-1.33129
0.50386	-0.47935
-0.16230	-1.23170
-0.61869	-2.42633
-0.96332	-1.86369
0.14699	2.07594
-0.64567	-1.32999
-0.98625	-1.42332
0.70024	4.56277
0.68486	1.23737
-0.71931	-0.00569
0.50287	3.03498
-1.84322	-5.41718
2.33771	-0.60716
0.65304	0.63607
0.92497	2.44328
-1.21985	-3.72251
1.84481	0.33567
0.58862	1.93232
-0.57451	-0.12647
-0.95680	-5.22406
0.16749	2.78872
0.21432	1.52637
-0.02911	0.31397
1.25697	1.56541
0.00643	-0.10804
0.45802	-2.98107
-0.31236	-2.79361
0.80215	-1.44046
-0.52282	-0.07535
-0.40650	0.79374
-1.09740	-2.17259
0.70182	-0.60404
-0.98670	-1.34973
0.01588	3.10391
-0.39261	2.46645
-0.01175	3.92502
0.68797	-2.05564
0.44888	2.65059
-0.64228	-1.79214
0.05917	2.11867
1.63342	4.58786
0.03915	-2.06779
-1.48998	-5.40333
0.24199	2.28553
2.37860	3.56855
0.62735	0.47986
-0.11331	2.57258
0.47728	3.16904
-1.11383	-2.10642
-0.27465	-1.43447
-0.73402	-0.21995
-0.25887	1.47322
0.28992	0.65920
0.44357	2.48770
-0.09554	-0.11732
-0.87257	-3.23662
-0.04409	2.09915
2.53324	4.12550
0.53276	2.12227
0.68606	1.55372
1.32125	4.17883
-0.98399	-2.21742
-0.03924	-0.12718
-1.30388	-1.01421
0.01170	-1.94399
-0.35626	3.76223
1.38113	2.30084
0.93239	4.13728
0.08232	-2.13686
1.29817	2.56849
-1.20297	-2.57879
-1.10725	-1.88842
0.99175	1.15448
-0.17869	-0.82537
-0.67221	0.85343
-0.44369	-1.59901
-0.94301	-2.01445
1.11572	4.68971
-0.80571	-1.11443
-1.07855	-3.75657
2.81158	2.56158
1.42049	-0.51437
2.24972	2.83538
-0.00704	1.93357
-0.52573	-5.27662
0.97364	1.94632
-0.18403	-0.59997
0.07171	0.01486
1.32753	4.37277
-0.03726	0.67103
-1.09444	-1.44665
0.31775	-0.00433
0.29476	3.56237
-1.06906	-2.45503
-0.52382	0.10227
0.53610	-0.98051
-0.46708	-1.32283
-0.31149	-0.41894
0.68860	2.55520
0.20713	2.17213
-1.36356	-4.62802
-0.69925	-0.59468
-0.40516	-4.59122
-0.40123	-3.17043
-1.50752	-5.29719
-0.24746	1.85980
-0.13116	-1.60482
-0.76866	-0.78251
1.05162	1.54841
-0.73398	-0.13581
2.35266	3.82388
-0.99789	-4.88340
-0.84804	-1.32383
0.47014	0.14565
0.27349	-2.07456
0.27024	0.53766
-0.62945	1.01955
0.98465	3.63122
-0.42303	-1.68138
-0.90035	0.31250
-0.96291	-1.90587
0.15386	1.57033
-0.84872	-0.99266
0.82210	-0.35841
-1.09020	-4.32593
-0.17970	-0.71593
0.51248	2.51808
0.64426	3.59731
0.77728	1.99226
-0.31277	0.71827
-0.46512	0.87113
0.98528	0.79721
-0.91836	-0.64383
1.41078	2.01957
0.54342	2.23546
1.54413	3.09651
-0.41616	1.56818
-0.21031	-2.35209
-1.05176	-3.80880
-0.96633	-2.83445
2.15250	-0.59618
-1.10896	-2.42139
0.36501	-1.73727
1.26518	2.97498
-0.15238	-2.79715
-0.53717	1.23850
-0.31820	-2.01688
2.28280	3.36753
1.13403	1.75639
0.59396	2.84531
-0.12928	-2.40344
1.64199	2.91845
0.28803	2.42700
-0.64682	1.46510
0.67236	2.55724
0.09386	1.69424
1.83085	1.69197
-0.39626	-1.73175
0.53672	-0.67846
-1.65240	-4.32787
-0.53193	1.92571
0.47215	4.10213
0.52179	-0.57060
0.42301	1.96475
-0.42325	-0.58305
1.09710	3.03298
-0.09451	1.34195
-0.73395	-3.05803
-0.15522	1.89403
0.10032	-1.27217
0.80154	1.05981
-0.97980	-0.54451
2.30887	3.13811
1.00170	3.84558
0.67138	1.80655
-0.98152	-2.48994
-1.31921	-1.95344
-0.62345	-4.18564
-1.24035	-5.39505
0.39550	-3.02073
1.60598	-3.46650
-1.01052	-3.95140
0.50486	1.59414
-0.36432	0.97530
0.36440	2.21255
-0.73150	1.18615
0.33753	1.15991
-0.58327	-1.01131
-0.05993	2.68609
-0.21449	1.17798
1.89139	2.97592
1.51978	2.77709
-0.43624	-4.18797
-0.53803	0.40936
-0.21141	2.29185
-0.66005	-0.23339
-0.19932	3.18730
1.43870	1.90273
0.15662	1.97131
1.53041	3.06849
-0.26590	-1.25452
-0.41144	2.30541
-0.92318	1.17967
0.01115	-3.09215
-1.38486	-1.11243
-0.82804	-0.72381
1.02901	2.66648
0.77437	3.19658
-0.99718	-4.23651
-0.04092	0.57698
-0.07799	0.12839
-1.01062	-2.06804
-0.23313	-1.63865
-0.48178	-4.76947
2.15532	0.64042
-0.76188	-1.72872
0.07455	1.35738
0.99979	0.71724
-0.84188	-2.08677
0.98893	-0.58850
2.24469	3.50852
-0.11106	1.28952
0.44717	-0.47311
-0.52996	3.02104
1.61738	2.75307
-0.08884	2.76917
0.04138	2.73334
-0.45918	0.73514
-1.33631	-5.35401
-0.90265	-3.49666
-0.21954	1.19559
-0.05702	-2.15885
-1.27216	-3.30721
0.36262	-1.28195
0.01812	4.20787
-1.62402	-1.99904
0.39704	0.61477
-0.79994	-1.50575
-0.23372	-1.30168
-0.09537	2.29470
-1.17706	1.49744
0.42191	-2.19132
-0.33943	0.14941
0.06957	0.57364
0.50397	4.05939
-0.80113	-2.76914
0.63005	-0.39519
0.41986	4.40324
-1.23720	-3.30540
0.21045	0.40428
1.09829	-4.59789
0.15316	1.69066
-1.18003	-0.67295
-1.51832	-3.66532
2.20493	4.04374
-1.51526	-1.23661
-0.80179	1.01408
-0.57996	0.76232
1.81004	2.32114
0.71538	1.92232
1.14683	2.54118
-0.56765	-2.53389
-0.83351	-0.76001
0.15730	0.09164
-0.32868	0.04984
0.59560	2.83575
0.12232	-1.93511
1.74173	1.10551
-0.72016	-2.63659
1.91382	-0.24199
-0.47681	1.54021
-0.71868	0.31453
0.40796	4.42795
-0.12536	0.65247
-1.39410	-2.43879
1.41342	2.33235
0.30388	0.76899
-1.34445	-2.91260
2.32591	2.86322
1.72485	-0.07110
0.62148	1.70429
-0.57984	0.96938
1.13841	4.86776
-0.85017	-2.64921
1.01647	3.80842
0.88536	1.02933
-1.48318	-1.46673
-0.05776	1.78138
-1.55338	-3.67903
-0.21879	-0.50287
0.15886	4.71298
-0.07801	-1.56215
0.64266	1.87161
-1.86561	-2.58429
-1.23866	-2.42952
-1.49428	-1.70595
-0.74711	-0.73533
-1.21436	-2.69940
0.62524	2.72748
-1.49587	-4.57838
-0.83691	-0.69148
-0.70604	-3.42918
-1.46986	-1.50920
-0.47238	-1.78607
-0.30169	-1.62907
-0.89530	1.33281
-0.78161	-1.23172
0.54742	1.48965
-0.36685	2.10775
1.07114	3.56185
0.46479	4.41346
0.32802	1.69265
-0.56851	-1.21122
1.63411	3.61523
-0.10154	1.82368
-0.80275	-5.17035
-1.14512	-1.86079
1.15581	0.90639
-0.57042	-2.69331
-0.95527	-0.32920
0.61365	1.69986
0.97440	-1.74097
0.13133	-0.08628
0.16331	0.40608
-0.39849	0.80398
2.17174	4.60060
-0.48500	0.30946
-1.04507	2.45588
0.02760	2.99554
0.74789	3.69093
-0.75100	0.75250
0.03103	0.77750
-0.47917	1.41738
-0.84232	-1.79469
-0.29304	1.79010
-0.16558	0.73028
-0.69742	-0.31964
-1.55238	-3.21374
1.38463	1.73955
0.72411	3.15412
0.24839	2.41467
-0.51879	1.20644
0.76425	2.88180
-0.20092	-2.26282
-1.90701	-5.35757
0.16639	0.56719
0.48646	1.09242
0.14870	1.97099
-0.54405	0.45082
0.03518	-2.56446
-0.69294	-0.39028
-0.82725	-3.11671
-0.19225	-0.83776
-0.44050	-0.81282
-0.03455	-2.25195
-0.08771	-4.07865
-0.77593	-1.35143
0.20154	1.22276
-1.09125	-3.42618
-1.49698	-5.61692
1.40198	1.05764
-0.01993	-0.53632
-0.80997	-0.38920
-0.94941	-1.14807
0.57511	1.59307
-0.83667	-2.33649
-0.81807	-1.58600
0.94861	2.18872
1.55876	0.08433
-0.71376	-2.47954
1.32529	3.39355
0.64385	0.84832
-0.58535	-0.90620
-0.20647	-1.13295
-0.05350	-1.90315
-0.87613	-0.89881
-0.55776	-3.24136
0.44252	4.06116
1.18759	2.08090
1.77112	1.59854
-0.48256	0.76647
-0.53946	-0.45984
-0.58966	-3.78269
-0.70153	-3.59922
-0.88816	-4.83149
-0.46461	-1.93646
0.99671	2.10452
-0.13910	1.30323
-0.68909	-0.87153
-1.02664	-1.43380
0.90180	2.12058
-0.88817	-1.63064
0.44680	-0.88848
0.16914	0.85293
-0.17991	4.00769
0.07698	-1.73080
-0.49910	-2.31549
-1.26232	-4.68225
2.09525	3.81698
-0.00233	-1.15096
1.74868	2.66508
-0.04516	0.90026
-0.75072	-1.10678
2.12361	2.99012
0.31831	0.76169
2.06890	4.90399
-0.54132	0.44433
0.68252	0.22298
-0.44183	-3.11573
-1.38192	-2.53250
-0.78598	-1.15832
0.42797	-3.27662
-0.70856	-1.43635
1.11947	2.35370
0.46396	-0.80795
-0.91824	-1.25295
3.01083	4.94045
-0.87198	-1.50575
-0.39546	-1.15112
-1.76202	-4.40203
0.62024	0.40675
0.57994	0.83708
0.16607	2.81312
1.20931	3.26194
0.17105	2.85638
1.41837	2.16397
-0.95268	-3.65315
-1.17849	-4.28107
1.89634	-0.72045
-0.85463	-4.69413
-0.18509	2.17058
-1.45951	-2.75847
-0.26549	-0.05752
-0.97662	0.45522
0.68984	1.38733
0.36903	2.00042
0.79345	3.15166
-0.91481	-3.53207
0.23738	3.26478
1.88667	2.55111
-0.32532	1.08647
-1.73773	-5.76090
-0.63720	-0.82562
-0.88016	-1.37210
-0.11708	-0.83606
0.62808	2.20468
-0.42328	-2.12386
-0.01702	-1.85205
-1.02680	-4.58794
-0.05053	-0.06257
0.40432	0.57768
-0.08678	-0.64397
0.62242	3.65899
-0.91143	-4.68437
0.19067	1.20420
-0.05351	0.69289
-1.80908	-3.87543
-0.85197	1.57422
-1.31693	-1.45929
1.04477	2.94731
1.45052	1.53918
0.74815	-1.47149
-0.19734	-2.17403
-0.85541	-3.02770
1.58274	3.93692
0.13732	2.21755
-0.35958	-2.45274
2.13853	1.37495
-0.38333	-1.20470
-1.18798	-0.55023
-0.94490	-2.94901
0.52582	3.41963
0.68454	2.95826
-0.91981	-4.73377
0.11604	1.32343
1.28147	1.85612
-0.08613	0.54399
-1.26648	-2.26003
-0.59658	-1.11866
-1.09140	-3.32490
-0.46351	1.48204
-0.62151	0.04054
-0.00982	0.87361
0.48322	1.32544
1.36853	2.33431
-1.08352	-0.88009
0.92516	1.96527
-0.32454	0.98009
-0.32653	0.16666
1.60456	3.74358
-0.48237	-1.36474
-0.93857	-1.29413
-0.35073	-0.68042
-1.75846	-4.20072
-1.04534	-2.53734
-1.04715	-0.88294
0.44518	2.29096
1.13713	-0.26691
0.56901	2.46250
1.86067	4.00839
-0.47324	-1.22338
1.32549	3.34472
-0.90351	-2.07268
0.90599	-0.32763
1.16463	2.16556
1.26966	1.17225
-0.58755	0.15005
0.32768	-0.04251
1.62922	1.04390
-0.34069	0.63594
-0.36420	0.07263
0.91049	2.96529
0.86797	3.21547
1.17101	3.84301
-1.28937	-1.47993
0.00140	0.81403
-0.89506	-3.07695
1.55423	2.82717
-1.07903	-3.47640
-0.51770	-0.46078
-1.19711	-1.16454
-0.59328	-2.92765
0.16189	1.88175
0.63757	2.17710
-1.14822	-3.08214
-0.69212	-2.66877
-0.45096	-2.84025
1.21936	-1.65627
-0.20662	-0.68505
-0.11254	-1.32697
1.39493	-1.70844
-1.10422	-2.72334
-0.49765	-0.86478
-1.52898	-4.63682
-0.00117	0.92169
0.00990	1.34835
-1.74697	-4.63988
2.43076	3.28330
1.69839	2.53301
1.95113	3.08018
-0.86185	-2.95660
1.96804	2.16965
-1.05672	-0.56281
-0.37277	0.16422
-0.93691	-1.98593
0.19164	-1.00868
0.84998	3.22213
-1.08363	0.34922
0.59721	1.27236
-0.02273	-1.44840
0.20845	3.19593
-0.82135	-2.95338
-1.63920	-5.50425
1.13480	3.72475
-0.73239	0.17753
-0.33780	-1.18312
-0.94052	-1.07432
-1.13071	-2.03892
0.24195	-2.38639
-0.36949	-1.04225
2.01144	3.77899
0.03342	-0.71911
-1.06047	-1.21438
0.09872	0.49805
0.07579	-5.42472
-0.98643	-2.58159
0.35600	2.60785
1.72987	1.74055
0.66759	2.81051
-0.49188	-2.24193
-0.29523	-0.84205
-0.09919	-0.72272
-0.27268	-0.32180
0.70753	3.64264
-0.80785	0.43753
-0.35191	-2.86546
-0.24041	-2.55605
-0.09853	2.16457
-1.04742	-3.61006
0.39731	3.33783
-1.53992	0.62362
0.79022	2.46194
-0.97455	-2.30005
0.09613	-1.08250
-0.74460	-0.37716
-0.00593	1.67495
0.14313	-0.78231
0.59248	1.00146
-0.64533	-0.53697
-0.03948	2.60283
0.73882	0.66790
-0.85932	-1.55249
-1.19036	-2.19662
0.43756	-0.26144
1.77542	3.57456
2.61016	0.91377
0.28537	2.29237
-0.67806	-0.00932
2.48143	4.96403
0.29565	-2.46516
-0.55029	-1.14957
1.47412	0.99561
0.16719	-0.93530
0.36568	-1.17260
-0.70431	-1.45348
-0.75549	-2.57893
-0.27633	1.90434
-1.12410	-0.99302
1.97474	3.50435
-0.46316	-2.99160
0.14785	0.51168
-0.41085	-2.65061
0.09807	3.27358
0.85117	-2.60697
0.32197	-0.03131
0.39321	2.80351
0.43752	1.48868
-1.82078	-2.54519
-0.68385	-1.60235
0.44912	-0.99458
0.64293	0.85470
-0.64309	-1.65725
-1.41590	-1.61744
0.82862	2.08037
0.06715	1.62564
1.71642	4.39928
1.45485	1.57234
-0.03362	1.08978
-1.49686	-2.61199
1.55570	-1.87736
-0.35202	2.17757
-0.97241	-0.59583
0.33396	-2.37047
-0.33128	-0.41344
-0.70424	-0.40555
-0.85249	-3.05818
1.29527	0.61962
-0.59651	-2.49886
-0.59634	0.90353
0.24177	0.67255
-0.96835	-0.54629
-1.10921	-2.96217
0.77551	0.38462
-0.06250	1.23610
-0.47358	-1.29335
-0.49538	-0.45827
-0.06657	2.50484
0.27765	-0.49187
-0.76877	-1.34959
1.03015	3.17726
1.04674	1.43271
-1.67607	-3.88742
-1.17833	-2.08306
1.31969	4.75008
0.13449	-0.30572
0.38820	-0.08498
0.07186	1.37979
0.23334	1.48521
-0.49131	-1.78648
0.41582	0.40438
0.80819	2.29246
0.04194	2.00185
-0.07208	0.15933
0.30130	2.07075
-0.02883	1.06675
-0.61733	-1.84029
-0.40629	-1.95998
-0.24660	2.49033
-1.24758	-4.21683
0.02124	1.31444
2.18531	3.25734
-0.30199	-2.65229
-1.28570	-3.22438
1.00786	1.53945
0.13009	-0.74605
-0.61956	-1.59943
-0.31465	-2.15156
-0.02015	0.01631
0.18526	-0.45957
1.07226	3.81410
0.03066	0.24085
0.88238	1.60394
0.82564	-1.13389
-1.19906	-5.14883
1.02144	2.41773
-0.75278	-3.67387
2.00049	0.59779
-0.30184	-3.59693
2.08589	3.37596
0.80614	2.06257
-0.89804	-4.24479
-0.34062	1.49872
2.09288	1.70203
-0.64692	-1.18043
0.05281	3.01101
1.14970	2.41639
-0.40339	-1.87607
