1.313883	-.183832	2.409073	1.227915
-.895761	.733318	2.2303	.079172
-.183562	.50094	-1.803319	.354101
-1.307288	-.296601	-.823084	-1.253669
1.991547	-.48968	-1.483163	-.13502
1.200176	-.252113	.376715	.622187
-.466598	.116899	.568799	.443424
1.063671	1.566607	1.405094	.807394
-.521088	-.025309	-1.508641	-.995796
.285447	.662958	.109862	1.232576
.542719	-1.031453	-.995476	.317225
.530206	.191612	1.278159	1.721002
-.003589	-.597633	-.712393	-.43525
.157191	.445764	1.275719	.974042
-.283336	1.123874	-1.066023	.60544
-.848835	1.511754	1.7E-005	1.392092
-1.662003	-1.09669	-.411408	-1.456341
.330181	-1.757998	.159178	-1.249463
.327435	.293613	1.148328	.918193
-1.16212	-.419672	.024985	-1.390987
-.590387	-.719752	-1.266343	-2.01232
-1.700674	-1.219986	-.16116	-1.288973
.997753	.451101	1.143062	1.65606
-.36548	1.165503	.173913	-.304339
-.182482	1.002087	.587158	.87979
.637273	-1.001764	.529755	-1.152472
-.28268	-1.005271	-.236106	-1.774671
.700194	-.336685	.164687	.545873
.88733	.506311	.087262	-.376646
-.352938	.117898	.264164	-1.286606
-.6315	-.416719	.836814	-.294121
-1.429091	-1.518671	-2.846827	-2.831489
1.042027	.52311	1.028221	1.435828
.474035	.063827	-.093671	.026194
-1.173233	.625312	-.448247	-.426774
1.480269	.522507	1.232703	1.579793
.988791	-.007611	2.169868	.603569
-.632654	1.314228	.275165	.460206
.735089	.906119	-.196846	-.386824
-.217398	-1.034305	.252755	-.873609
.261811	-.062016	1.506955	.292226
-.000443	.242769	.867386	.751535
.787727	.706119	1.399701	1.173938
.554994	-.915654	-1.090306	.176894
-.179577	.241564	-.487276	.011832
-.625061	.74017	.98106	1.017845
1.496123	1.317658	.861917	.883373
-.154379	.375307	.500241	.871298
-.410498	-.217863	1.285081	.110753
.148157	1.003825	.567304	.73449
1.231496	.416394	1.185618	.587167
.236292	-1.301413	.671465	.63367
.948056	-.690032	-.122957	.494886
-.024148	.548679	-.293022	-.093483
-.757783	.615043	-1.256359	-1.41292
.438144	.6483	-.825284	-.274547
.341296	-.375823	.964731	.151091
-2.006273	-1.252016	-1.060173	-1.967486
-.432574	-.487266	.285763	-.319328
.929534	-.7048	.401699	-.356482
.646291	-.226621	1.042342	.510424
.527831	.150435	.085663	.030267
-.084564	-.386895	-.763968	-.856362
.630619	1.418791	-.241856	1.405026
1.043301	1.082102	.899242	.522764
.51895	.450951	-.087813	-.983902
-1.742697	-1.050975	-.350973	-.400494
-1.258468	-.043995	-2.377811	-1.856219
-.359877	-1.814416	-1.931936	-1.072514
.456252	.424659	.71797	.057244
.823873	-1.143438	-1.221778	-.652146
-.482347	.280947	1.119664	.424613
.520741	1.059139	.038471	.01517
.920158	.818341	.400343	.15462
.008103	-.413554	-.170157	-.366607
-.287143	-.663842	1.20476	.260527
.161226	-.835357	-.528321	-.910153
-1.648644	-1.823397	.220148	-1.270361
.692887	-.631515	.620393	-.557362
.358199	1.186653	-.032558	.509146
1.121815	1.55901	-2.030101	.796069
.324771	-1.171605	.662583	1.191168
.841865	1.039172	-.415701	1.728654
-1.787104	.484319	-.6517	-1.553806
-.647019	-1.150667	.175839	-.698078
-1.049286	.499253	.662037	-1.318904
-1.370628	1.241531	.161483	.085629
1.013821	1.590761	1.151235	1.858475
-.168757	-.62419	.709002	.821619
-3.138746	-2.409384	-.759101	-3.321701
.646988	1.422703	1.660648	1.290551
1.521697	.60804	1.076025	1.460383
.495691	1.244852	1.993669	.445509
-.882568	-.775123	-.932979	-1.667732
.080439	-.673234	-.017671	.557786
-2.125611	-1.490185	-.56568	-1.515205
.71335	-1.586701	1.178532	.122468
.122162	.143344	-1.106888	.244592
-1.191328	-1.261219	-1.013067	-1.493471
.632221	.908542	-.760722	.537598
.677648	-1.424452	.258156	-.197481
-1.077849	-.152013	1.299511	-.132147
-.22595	.530884	.917107	.731901
-.147412	-1.218121	-.567873	-.496077
-.103803	-.548884	-.016356	.893369
.854455	-.505177	1.616049	.87949
-.08333	-.607322	1.28637	1.574905
1.209175	1.961913	1.78351	2.240169
-.495295	.69955	-2.19485	-.82039
.454753	-1.600809	-.221115	.824175
-1.368259	.011902	-1.720703	-1.373114
.29352	.867516	.580922	.638798
-3.109075	-.922172	-.712554	-1.555542
.04432	-.019088	.063132	.048797
1.381966	.774907	.05796	.413829
-.270848	.828308	1.378177	.767307
-.913053	.497061	.22955	-.042829
1.36372	-.752494	.392885	.263208
-.844085	-.011563	-1.222925	-.29973
.037702	.076357	-2.107069	-1.70891
-.652522	.343198	.838548	.676259
1.528843	-1.4647	-.59333	1.086721
-1.547121	-2.256923	-.018699	-.841611
-.279376	1.285937	-.312049	-.320955
1.482167	.758887	1.32543	2.005799
1.02684	.911432	.236242	.140828
-.042544	.236387	-.043885	.808623
-.306122	.328725	-1.204044	-.179993
.208646	.122545	.66635	-.224979
-1.437663	-1.582843	-.734411	-1.254891
.817268	.917234	1.291831	.778231
-.280294	-.929641	-1.938107	-1.192192
-.637129	.355696	1.026757	-.468081
-1.915427	.336346	.657615	-.69111
-.19955	.534492	-2.793016	-.018526
1.339256	-1.926406	.153213	.578975
.603255	-.343294	1.430066	1.048926
.953121	.260504	.273848	.28057
-.083851	-.392883	-.740181	-.329862
2.143761	-.342445	.410273	1.789485
-.842728	-.40062	-.925974	-1.28084
-.006394	.669038	-.977958	-.164277
1.073031	1.167129	1.748405	.889561
-.833043	1.016837	-.489338	-1.006837
-.238606	-1.05106	-.617548	.64406
.379434	.802603	-.457796	-.366929
1.041775	.795662	.279702	-.338661
.407309	-1.345442	.240666	-.427211
.6988	1.917488	1.948831	1.902618
.89419	-.973995	.559409	.921633
1.167797	-.751609	-.010059	-.036849
-.462345	1.321945	-1.602466	-.128771
-1.039146	-.345134	-1.790816	-.684766
-.708254	.610762	.606896	-.100673
.386628	-1.268584	.356602	-.893328
1.289453	1.119815	-1.193158	.125695
-.902746	-1.095482	-.705126	-1.656255
.004397	.653882	-.324924	-.071188
1.309255	-.057067	.943918	1.369503
2.150614	-.058584	1.402	1.659253
-.844899	.452151	-1.897238	-.512299
-.727949	-.910211	.575213	-1.365413
1.73323	.097435	.211803	1.258545
.423892	1.706348	-.726667	1.441062
-1.322885	.85841	-.611057	-.503832
-.603284	.06671	-1.170972	-1.061118
-1.444013	.400941	-1.296923	-.633874
.848341	-.056692	.040046	.997475
-.199808	-.700345	-.242704	.426656
1.212288	.063706	.565705	.742483
.71852	.297516	.105094	.45288
-2.141871	-.37021	-.184828	-.860187
-.675669	.260858	.782555	.334522
.409421	2.848684	-1.368323	.714344
3.251647	2.10883	.315185	2.043961
-.518283	-.415783	-.088674	-.989799
-1.719268	.158713	-1.082496	-.5223
.797133	.113217	1.845666	2.248452
.60118	.333361	.783342	1.254765
-1.791355	1.460719	-1.078146	-.844422
-.10172	2.170424	-.074297	.794882
-.238676	.776101	-.089378	-.060565
-.529308	-1.202484	-1.034154	-1.901025
-.598956	.076866	1.103076	-.355642
1.634677	1.542749	.781352	2.097261
-.920681	-1.081013	-.115328	-1.12516
.307034	-.42109	-.316795	.058128
-.452624	.399077	1.052837	.296725
.823038	-.333146	-.671249	-.545545
.337933	-.691615	-.747917	-.637998
-.241834	-1.046523	.027892	.071772
-.576512	.232756	.598366	-.274285
-.017298	-.671733	.886552	.992066
2.483435	1.813903	-1.37901	.950751
.337089	.256123	-.758471	-.077115
.526899	1.025239	.379174	.34706
.481765	-.829624	-1.076634	-.956397
-.699131	-2.05907	-.803607	-1.804283
1.44689	-.716138	-.39037	-.70548
-.273884	-.849103	-1.424759	-.798073
-.010319	-1.300979	.916347	-.911476
.397331	-2.881081	-.817675	-.761744
1.306586	-.421372	.787342	.808442
-.685945	-1.211294	-.815195	.730336
-.771602	-2.723132	-.629019	-1.314979
1.679024	.421949	-1.13704	.475932
.897929	-.560362	-.142749	.47884
.972409	.821536	1.733712	1.492216
-1.337919	.008747	-.86074	-1.941585
-.357646	-.996751	-1.235074	-1.262526
-.014553	-.746909	-1.10329	-.594281
-1.070475	-1.859506	-.646317	-1.322289
-.038405	-.284447	.52239	.830258
-1.61413	-.146621	-2.671841	-1.33508
1.409971	-.150311	-.207864	1.429199
-.309985	.083099	-1.865053	-.96921
-.82212	1.358777	-1.438488	-.04774
.604875	-.381238	-.039309	.470694
-2.024955	-1.025067	.779769	-1.565067
.649338	-1.182777	.981915	.66277
-.124574	.545918	-1.728494	-1.356864
-.450624	-.410906	-.697078	-1.560044
.046881	-.709764	.866896	.314422
1.408185	1.418316	1.478086	2.501886
.025235	-.329811	.021634	-.068801
.111081	.972964	.649412	1.025227
-1.156996	-1.290907	.555532	-.781892
-1.191645	-.465681	.661393	-.136608
-.725523	-.170849	-.630703	-.920775
.886483	.801013	-.883105	-.053067
-.468871	-1.291554	1.097594	-.536609
-.763727	-.55893	-1.782581	-1.049107
1.88396	1.295961	1.015617	2.125225
-.140322	.334512	.433995	1.003912
1.406439	1.499359	-1.095648	1.432832
-1.909077	-1.164865	.175825	-.476389
-.227332	1.517407	1.046047	.265819
.231743	.165526	-.235316	.395954
-.15671	-2.302588	.403595	-.494844
.647727	.546364	-.067053	-.351445
-.10772	-2.16427	1.927068	.088093
1.001601	-1.059169	-.090252	-.615017
-.438981	.693781	.246455	.637416
.786318	-1.109734	.968496	-.075367
1.151548	1.181147	1.746689	.616657
-.601684	-.248359	-1.548646	-.647065
1.336016	1.00176	1.526202	2.08779
-.478344	.467306	.993406	.136819
-1.06509	-.602137	-.01836	-.875692
.888141	.402465	-.327711	.134502
-.079587	.367294	-.928016	.190437
-.864393	.383311	.382836	-1.05616
.023418	.22065	.353541	-.299406
-.96808	.551048	-.910555	-.353207
1.452007	1.40427	.122443	1.45901
1.313348	.620434	.326834	1.224151
.146615	-1.502321	1.567714	.200759
1.921933	.286928	-1.280537	-.264669
.123814	.396286	.051239	.45991
-.596481	-.21425	.702408	.087013
-.64743	-.151839	1.134085	-.535332
-2.167467	-.978046	.106982	-1.194007
-.716694	-1.164309	-.31108	-1.60182
.921659	.098719	1.680038	.822635
-.828327	-1.065523	.181991	-1.173888
.893144	-.151376	.504016	-.158735
1.220192	.660447	1.163843	.733526
1.593919	.950869	-.56106	-.581712
.048602	.066406	-.410937	-.396244
-.047091	1.180666	.343562	.863729
1.049187	.837276	1.792703	1.422552
-1.679494	-.649681	-1.712807	-2.123322
.268712	-.303389	.841158	.459859
.735202	-.804092	1.164394	.359483
.548786	-.221473	-.067016	-1.07051
-.588534	-.900174	.538501	-1.141628
-2.491072	-1.378696	-.461152	-1.491852
-1.123784	-.868492	.152285	-1.769055
1.440759	1.555357	-.665656	1.442135
.671284	-.047014	.139049	.597637
-.00273	.115953	1.453758	-.542683
.139407	.244294	-.433914	-1.517726
-.355955	-1.66525	.216795	-1.194068
.080184	-.944999	-.265829	-.19134
-.191786	1.553951	-.338525	-.104897
2.349897	1.766835	.197709	1.262265
-1.628909	-.680285	-.809707	-1.5338
-1.152455	-.92961	1.556471	-.072251
-1.942149	-.599613	.060575	-.713058
-.458894	-.274802	1.369002	-.124107
.445642	1.16758	-2.020597	-.432403
-.237936	-.850489	-1.12437	-.247353
2.545458	2.065521	.526406	2.609797
.328073	-1.234071	-.314299	-1.804405
-.945236	-.704978	-.33816	-.27053
-1.469622	-.152219	.015759	-.720786
.444912	.596887	-.421478	.361612
1.079312	-.438318	1.779835	2.172992
-1.099811	-2.242104	-.223419	-.427447
1.194329	.22178	1.767663	1.107909
-.48004	-.360928	-1.725013	-.308379
.542561	-2.237014	.621188	-.503898
-.101767	.579489	-1.277594	-.899585
-.159058	2.654629	1.107307	.918315
.027494	-.612995	-.131448	-1.955835
1.117207	1.315369	.018733	.682191
-.150161	.256036	.724637	.501137
.182592	-.058817	-1.488579	-1.079201
-.31718	-.272743	2.63939	.652862
-.046815	.832785	.334608	.929338
-.825881	.779281	.353128	-.891105
-1.076124	-.166159	.442172	-.90845
-1.432209	-1.773118	-1.481033	-2.516901
2.938392	1.217801	.672798	3.00413
-2.251692	-1.360732	-1.593383	-1.93734
-.021161	-.556841	.95892	.773438
.204399	.182095	-.193181	-.297551
-.516106	-1.681815	-1.609366	-1.975558
.234564	-.69862	.987727	.26155
-.215019	.582501	-.971564	.2874
-.610119	-.922907	-.565061	-.241628
.976169	-.354869	-.949932	-.865683
.176545	-2.043662	-.613438	-1.352979
-1.489876	-.525166	-1.163773	-.6683
-.41039	-.054895	-.26066	-.057548
-1.045586	-.717975	1.083428	-.232335
1.769768	.829949	-.334971	1.32702
.850608	-.537707	-.341129	.06016
-.485545	1.603166	-1.012281	-.260858
.384164	-.323685	.213361	-.960316
-.596864	.402934	-.948966	-.299535
-.248228	1.082727	-.313243	.095054
.474596	.311672	-.040882	-.422383
-.731344	-.788836	-.401816	-1.593876
-.329338	.18813	-.747178	-.361036
.319225	.619862	.482059	1.30047
-.831143	-1.463909	-1.713124	-1.82401
.374481	1.525502	1.523872	.866059
.760475	-.899683	.1319	.609574
1.231722	1.035183	.098321	1.51738
.894761	-.430704	.63378	.369784
1.57806	-1.262544	1.62288	-.681068
.785122	.346868	.061233	.238813
-.000812	-.430512	-.443545	.675502
-.540853	.30205	1.102912	-.787736
-.575	.893041	-1.032857	-1.03648
1.10862	-1.381652	-.127151	-.753798
.10754	1.361051	-1.177911	.701715
-.2081	-.228576	.079107	.406534
.151135	.296992	-.730464	-.700106
-.3289	-.602418	-.303093	-1.025071
-1.972865	1.014048	.015004	-.53641
.648978	.244952	-1.158452	-.085124
-.950877	-.096067	.032611	-1.276051
-.853172	-.74119	.036759	-.048202
-.704313	.199287	-.188534	-.308809
-.693137	.256876	-.325582	.109968
.088182	-.121867	-.353791	.616223
.686391	-1.807038	.348277	.702895
.637375	-.519591	2.421772	1.130964
1.316737	.68608	.768836	2.041134
.00794	.708904	.096706	-.560838
.395153	.272386	-.724759	.661047
-2.218271	-1.342237	-1.10628	-3.606841
1.447092	-1.444001	-.078906	.153686
-.188381	-.135932	-.960138	-1.167639
-.364539	-.86166	.561975	-.674329
-1.774245	-.021139	-2.088458	-2.368027
-1.268211	-.549703	-1.206882	-.815302
-.948668	.445528	-1.745109	-.43353
1.37277	2.473925	-.164558	1.694245
1.32641	-1.236955	-.361718	.464148
-.49996	-1.085549	.000704	-.981327
-1.85878	-1.514255	1.123	-.79225
-.617675	-1.421292	.501803	-1.990899
1.46486	-.997154	-.654094	-.823476
.180059	.266011	-.447753	1.020652
.749339	-.716044	-.76254	.241791
.435088	1.2153	.669795	.993822
-.463605	-.813199	-.849901	-.842209
-.554756	.172172	.275926	-1.167994
-.486702	1.773312	.640497	1.3273
.273762	1.323295	-2.818734	-.631812
.594459	-.049359	-.199325	.528619
1.099579	.564313	1.772506	1.064544
-.231304	-.206617	-.382563	.625881
-.841948	-.951421	.615711	-.280369
-.484377	.506801	-.664826	1.302509
-1.24985	-1.041559	.177711	-1.360103
-.24854	-1.494253	-1.546792	-1.054258
.2153	.645907	-.771113	-.070562
1.162643	-.212142	1.074356	1.286835
-1.884015	.731003	-1.430283	-1.813481
-.157527	-.589126	.579952	.548334
.738848	.251352	-.361605	1.075945
-.221319	.562054	.049484	1.239477
-.095925	-1.764416	.260017	.184305
.314766	-.202402	-.444954	-.248622
-.54146	.939868	-.782578	.388729
1.149248	-.610828	.670328	.547787
1.896521	1.886752	-.352792	1.285222
-.30204	-.025863	-1.401764	-.393689
-.503242	-.61246	-1.549257	-.330299
1.887076	1.324339	.315962	1.617141
-.178094	.297988	.013186	-.606313
